"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"COCH",33.834813619375,2.09439731073688,0.176540815748646,11.8635302655383,1.83089385858713e-32,4.17915393630531e-30,"protein_coding"
"COL18A1",5035.20264732132,1.31524301569801,0.111089021320158,11.8395409381409,2.43783651089003e-32,5.48149358754601e-30,"protein_coding"
"HEPH",1158.64739586864,1.37384536691841,0.116254468804019,11.8175703786013,3.16712021347832e-32,7.01656853177219e-30,"protein_coding"
"MFAP2",324.679234106805,1.9630907726689,0.16622989568277,11.8094928990103,3.48657740495382e-32,7.61236066748252e-30,"protein_coding"
"KIF7",144.530346081317,1.23404251776383,0.104536234024565,11.8049261031715,3.68114227406854e-32,7.92234405126322e-30,"protein_coding"
"TENM3",173.027440462931,2.06982938977648,0.17536791702125,11.8027825438884,3.77614801541695e-32,8.01234786651499e-30,"protein_coding"
"DPYSL3",4737.31503889467,1.13851702119016,0.096826732980191,11.7582922210448,6.40160279106575e-32,1.33944647288063e-29,"protein_coding"
"PCYT2",430.617921784348,-1.20485413281215,0.102747035346045,-11.7264126283964,9.33309521651457e-32,1.92606958132592e-29,"protein_coding"
"FHDC1",407.203231451626,-1.82037592573008,0.155311652252118,-11.7207942825504,9.97324959803265e-32,2.03036493505894e-29,"protein_coding"
"CRACD",122.807459854729,2.13475501354903,0.182268263606853,11.7121597106649,1.10430340399716e-31,2.21817743749562e-29,"protein_coding"
"BOC",609.67112865247,1.87899521898955,0.160934848352969,11.6755024671131,1.70057910556419e-31,3.37095055596376e-29,"protein_coding"
"FHL2",519.002187641193,1.9254891504223,0.165064455496269,11.6650743773593,1.92235030186306e-31,3.76106588280091e-29,"protein_coding"
"COL16A1",2233.59917591985,1.53729615351011,0.132084959850367,11.6386919089929,2.62003067817758e-31,5.06035412394171e-29,"protein_coding"
"TRIB3",205.672107538814,-1.6908329918799,0.145806275943454,-11.596434933539,4.29604337388491e-31,8.1923915731109e-29,"protein_coding"
"GLT8D2",417.662799292212,1.31879290578666,0.114247210836875,11.5433269322405,7.97787236659979e-31,1.50233309003532e-28,"protein_coding"
"MPST",565.683190945119,-1.02938268020348,0.0893038220737976,-11.5267483104232,9.67285190013169e-31,1.7990310354998e-28,"protein_coding"
"ALPK2",28.9849599012388,5.04876972846744,0.440223985515907,11.4686384535606,1.89619215305182e-30,3.48367497386898e-28,"protein_coding"
