"Gene Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_biotype"
"HPGD",1859.81717812888,-1.8557981783745,0.325287869609349,-5.70509493822567,1.16278260150878e-08,1.00169641447641e-06,"protein_coding"
"SPDEF",73.6289646252098,2.02616973444828,0.355147044207134,5.70515725105276,1.16235728874395e-08,1.00169641447641e-06,"protein_coding"
"TRPV4",165.713888707001,1.3933187294982,0.244228729585209,5.70497472539193,1.16360353490456e-08,1.00169641447641e-06,"protein_coding"
"SLC4A11",169.499675875774,1.58729163955212,0.278226096847396,5.70504225713497,1.16314229135569e-08,1.00169641447641e-06,"protein_coding"
"BMPR1B",126.576424541122,2.09152191023241,0.366689359648224,5.70379765652016,1.17167155124586e-08,1.00291090451812e-06,"protein_coding"
"COL6A6",1367.69617471657,-1.41003871593452,0.247266016640306,-5.70251721240643,1.18050986551949e-08,1.00476729514413e-06,"protein_coding"
"TAL1",436.342531372718,-0.842721053985806,0.147840498518405,-5.70020435828614,1.1966389046965e-08,1.01277332018274e-06,"protein_coding"
"TMPRSS4",330.998637174916,2.54696980723259,0.447013180664772,5.69775102256467,1.21398161989827e-08,1.02171134657919e-06,"protein_coding"
"PAPSS2",1760.05581820998,-0.83423288737736,0.146456857695319,-5.69609986520982,1.22579094730105e-08,1.02591892339391e-06,"protein_coding"
"SVOPL",14.979178121937,1.51380076368605,0.265935088681797,5.69236940935379,1.25288418051693e-08,1.03140438139276e-06,"protein_coding"
"PACSIN3",180.418188831454,0.639185452442791,0.112282916973221,5.6926331241932,1.250949935201e-08,1.03140438139276e-06,"protein_coding"
"MYO1C",3310.30030094752,-0.351742834466782,0.0617861163948396,-5.69291055969589,1.24891818604699e-08,1.03140438139276e-06,"protein_coding"
"PLCH2",450.499052448064,1.65978038500474,0.292110422174764,5.68203069458345,1.33104764511372e-08,1.07231191302878e-06,"protein_coding"
"CYP27C1",31.3638197596438,1.45389610363757,0.255845085229864,5.68272047255204,1.32568847915942e-08,1.07231191302878e-06,"protein_coding"
"EPPK1",142.244140530451,1.5497722005145,0.272676830735605,5.68354926355001,1.31927698684764e-08,1.07231191302878e-06,"protein_coding"
"PRSS22",130.662262933444,1.32928012560146,0.233877934522835,5.68364915789727,1.31850624575477e-08,1.07231191302878e-06,"protein_coding"
"IRX3",312.922615444299,1.29514512419106,0.227995802475113,5.68056565134544,1.34250008135378e-08,1.07578530455291e-06,"protein_coding"
"S100A2",541.347529036187,2.4244327096996,0.426911768046661,5.67900182464545,1.3548303456454e-08,1.07992164852635e-06,"protein_coding"
"COL4A3",453.544260004899,-1.34177146895511,0.236401390952138,-5.67581884163604,1.38026791884767e-08,1.09440716828632e-06,"protein_coding"
"EHF",593.579720555426,1.74004664605654,0.30665804823083,5.6742246162956,1.39318234279418e-08,1.09886345519342e-06,"protein_coding"
"SLC4A5",75.14336942877,1.07379232135534,0.189566250691068,5.66446990137118,1.47479745439507e-08,1.15717831512821e-06,"protein_coding"
"CDC20B",23.1654146318581,3.42599155846826,0.605649036391418,5.65672749829014,1.54286429817815e-08,1.20431350528776e-06,"protein_coding"
"PAK6",38.6544209839853,1.24459634516478,0.220467358253563,5.64526356656097,1.64928384345583e-08,1.28074541761145e-06,"protein_coding"
"ALDH3A1",251.504149416073,2.04130948172132,0.361728912221509,5.64320244457346,1.66915883492736e-08,1.2895321973426e-06,"protein_coding"
"VEGFD",369.550094734098,-1.31626410395143,0.233380277065256,-5.63999717758235,1.70052951700686e-08,1.30706516192389e-06,"protein_coding"
